model,index,guid,title,inference_time_seconds,file,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1,entity_supported,entity_total,entity_precision,number_supported,number_total,number_consistency,nli_claim_count,nli_contradiction_count,nli_hallucination_count,nli_contradiction_prob_sum,nli_entailment_prob_sum,contradiction_rate,hallucination_rate,mean_contradiction_probability,mean_entailment_probability
HKL-ViT5,59,59,,14.5566,results\vit5-base-HLK-0001\test_predictions_txt\00059_guid-59_untitled.txt,0.4827586206896552,0.336,0.39622641509433965,0.20930232558139536,0.14516129032258066,0.17142857142857143,0.26436781609195403,0.184,0.2169811320754717,0.8793271780014038,0.8726668357849121,0.8759843707084656,8,8,1.0,1,1,1.0,4,0,1,0.011894941329956055,2.99102783203125,0.0,0.25,0.0029737353324890137,0.7477569580078125
HKL-ViT5,60,60,,11.9328,results\vit5-base-HLK-0001\test_predictions_txt\00060_guid-60_untitled.txt,0.6981132075471698,0.6666666666666666,0.6820276497695852,0.49523809523809526,0.4727272727272727,0.48372093023255813,0.5566037735849056,0.5315315315315315,0.543778801843318,0.9319890737533569,0.9300751686096191,0.9310311675071716,5,6,0.8333333333333334,3,3,1.0,5,0,3,0.003707289695739746,1.972485065460205,0.0,0.6,0.0007414579391479492,0.394497013092041
HKL-ViT5,61,61,,17.7524,results\vit5-base-HLK-0001\test_predictions_txt\00061_guid-61_untitled.txt,0.5,0.4491525423728814,0.47321428571428575,0.3238095238095238,0.2905982905982906,0.3063063063063063,0.29245283018867924,0.2627118644067797,0.2767857142857143,0.8942480087280273,0.8953709006309509,0.8948090672492981,1,1,1.0,0,0,nan,5,0,5,0.018073081970214844,0.003538966178894043,0.0,1.0,0.0036146163940429686,0.0007077932357788086
HKL-ViT5,62,62,,21.8562,results\vit5-base-HLK-0001\test_predictions_txt\00062_guid-62_untitled.txt,0.549618320610687,0.631578947368421,0.5877551020408164,0.33076923076923076,0.3805309734513274,0.35390946502057613,0.2900763358778626,0.3333333333333333,0.31020408163265306,0.8944937586784363,0.9180102348327637,0.9060993790626526,2,3,0.6666666666666666,4,4,1.0,5,0,5,0.00677490234375,0.021255016326904297,0.0,1.0,0.00135498046875,0.004251003265380859
HKL-ViT5,63,63,,17.2716,results\vit5-base-HLK-0001\test_predictions_txt\00063_guid-63_untitled.txt,0.44036697247706424,0.41025641025641024,0.4247787610619469,0.14814814814814814,0.13793103448275862,0.14285714285714285,0.21100917431192662,0.19658119658119658,0.20353982300884954,0.881533145904541,0.879808247089386,0.8806698322296143,1,1,1.0,0,0,nan,5,0,2,0.0019418001174926758,3.211149215698242,0.0,0.4,0.0003883600234985352,0.6422298431396485
HKL-ViT5,64,64,,11.8365,results\vit5-base-HLK-0001\test_predictions_txt\00064_guid-64_untitled.txt,0.5494505494505495,0.49504950495049505,0.5208333333333334,0.36666666666666664,0.33,0.34736842105263155,0.4725274725274725,0.42574257425742573,0.44791666666666663,0.8885722756385803,0.9072501063346863,0.8978140354156494,5,9,0.5555555555555556,1,1,1.0,5,0,1,0.0018326044082641602,4.008262634277344,0.0,0.2,0.000366520881652832,0.8016525268554687
HKL-ViT5,65,65,,14.4085,results\vit5-base-HLK-0001\test_predictions_txt\00065_guid-65_untitled.txt,0.5376344086021505,0.49019607843137253,0.5128205128205128,0.2608695652173913,0.2376237623762376,0.24870466321243523,0.20430107526881722,0.18627450980392157,0.19487179487179487,0.8833250403404236,0.8970842361450195,0.8901514410972595,1,2,0.5,1,1,1.0,4,0,1,0.002959132194519043,3.21875,0.0,0.25,0.0007397830486297607,0.8046875
HKL-ViT5,66,66,,11.914,results\vit5-base-HLK-0001\test_predictions_txt\00066_guid-66_untitled.txt,0.5189873417721519,0.3106060606060606,0.38862559241706157,0.2948717948717949,0.17557251908396945,0.2200956937799043,0.31645569620253167,0.1893939393939394,0.2369668246445498,0.8921339511871338,0.8760557770729065,0.8840218186378479,0,0,nan,0,0,nan,5,0,2,0.04781699180603027,3.3406972885131836,0.0,0.4,0.009563398361206055,0.6681394577026367
HKL-ViT5,67,67,,16.343,results\vit5-base-HLK-0001\test_predictions_txt\00067_guid-67_untitled.txt,0.6666666666666666,0.49122807017543857,0.5656565656565656,0.4578313253012048,0.336283185840708,0.38775510204081637,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.915712833404541,0.9039773941040039,0.9098072648048401,4,4,1.0,5,5,1.0,5,0,1,0.008898794651031494,3.987081527709961,0.0,0.2,0.001779758930206299,0.7974163055419922
HKL-ViT5,68,68,,8.3231,results\vit5-base-HLK-0001\test_predictions_txt\00068_guid-68_untitled.txt,0.5930232558139535,0.5425531914893617,0.5666666666666667,0.3764705882352941,0.34408602150537637,0.3595505617977528,0.4418604651162791,0.40425531914893614,0.4222222222222222,0.9185914397239685,0.9138410687446594,0.9162101149559021,0,0,nan,1,1,1.0,5,0,3,0.31725066900253296,1.6895055770874023,0.0,0.6,0.0634501338005066,0.33790111541748047
HKL-ViT5,69,69,,13.1987,results\vit5-base-HLK-0001\test_predictions_txt\00069_guid-69_untitled.txt,0.6548672566371682,0.6607142857142857,0.6577777777777778,0.41964285714285715,0.42342342342342343,0.4215246636771301,0.415929203539823,0.41964285714285715,0.41777777777777775,0.911124587059021,0.9184936881065369,0.9147943258285522,3,3,1.0,1,1,1.0,5,0,1,0.00415802001953125,3.3942766189575195,0.0,0.2,0.00083160400390625,0.6788553237915039
HKL-ViT5,70,70,,12.0951,results\vit5-base-HLK-0001\test_predictions_txt\00070_guid-70_untitled.txt,0.48314606741573035,0.4574468085106383,0.4699453551912568,0.13636363636363635,0.12903225806451613,0.13259668508287292,0.21348314606741572,0.20212765957446807,0.20765027322404372,0.8750873804092407,0.8785344362258911,0.8768075704574585,0,0,nan,0,0,nan,5,0,0,0.02202516794204712,4.765625,0.0,0.0,0.004405033588409424,0.953125
HKL-ViT5,71,71,,15.3434,results\vit5-base-HLK-0001\test_predictions_txt\00071_guid-71_untitled.txt,0.44166666666666665,0.4690265486725664,0.45493562231759654,0.226890756302521,0.24107142857142858,0.23376623376623376,0.30833333333333335,0.3274336283185841,0.31759656652360513,0.8882193565368652,0.9096404314041138,0.8988022804260254,0,0,nan,0,0,nan,4,0,1,0.0016607046127319336,2.810567855834961,0.0,0.25,0.0004151761531829834,0.7026419639587402
HKL-ViT5,72,72,,17.6764,results\vit5-base-HLK-0001\test_predictions_txt\00072_guid-72_untitled.txt,0.7244897959183674,0.6016949152542372,0.6574074074074074,0.5257731958762887,0.4358974358974359,0.47663551401869164,0.5816326530612245,0.4830508474576271,0.5277777777777778,0.9339720606803894,0.932898759841919,0.9334350228309631,4,6,0.6666666666666666,2,2,1.0,4,1,4,0.9346179962158203,0.006145477294921875,0.25,1.0,0.23365449905395508,0.0015363693237304688
HKL-ViT5,73,73,,10.4658,results\vit5-base-HLK-0001\test_predictions_txt\00073_guid-73_untitled.txt,0.7555555555555555,0.6666666666666666,0.7083333333333334,0.5280898876404494,0.46534653465346537,0.49473684210526314,0.5777777777777777,0.5098039215686274,0.5416666666666666,0.9324496984481812,0.9313368797302246,0.9318929314613342,2,5,0.4,3,3,1.0,5,0,2,0.011082470417022705,3.280029296875,0.0,0.4,0.002216494083404541,0.656005859375
HKL-ViT5,74,74,,19.5787,results\vit5-base-HLK-0001\test_predictions_txt\00074_guid-74_untitled.txt,0.6176470588235294,0.5526315789473685,0.5833333333333334,0.38613861386138615,0.34513274336283184,0.36448598130841126,0.3235294117647059,0.2894736842105263,0.30555555555555564,0.9099457263946533,0.9101786613464355,0.9100621342658997,3,3,1.0,0,0,nan,3,0,3,0.005274295806884766,0.12662887573242188,0.0,1.0,0.0017580986022949219,0.042209625244140625
HKL-ViT5,75,75,,16.8461,results\vit5-base-HLK-0001\test_predictions_txt\00075_guid-75_untitled.txt,0.5784313725490197,0.5,0.5363636363636364,0.32673267326732675,0.28205128205128205,0.30275229357798167,0.30392156862745096,0.2627118644067797,0.2818181818181818,0.9073213338851929,0.9148440361022949,0.9110671281814575,0,0,nan,0,0,nan,4,0,0,0.0006238222122192383,3.611328125,0.0,0.0,0.00015595555305480957,0.90283203125
HKL-ViT5,76,76,,12.6511,results\vit5-base-HLK-0001\test_predictions_txt\00076_guid-76_untitled.txt,0.6161616161616161,0.5980392156862745,0.6069651741293534,0.37755102040816324,0.36633663366336633,0.371859296482412,0.43434343434343436,0.4215686274509804,0.427860696517413,0.9036332368850708,0.915945827960968,0.909747838973999,3,3,1.0,2,2,1.0,4,0,2,0.01795029640197754,2.2259979248046875,0.0,0.5,0.004487574100494385,0.5564994812011719
HKL-ViT5,77,77,,12.4717,results\vit5-base-HLK-0001\test_predictions_txt\00077_guid-77_untitled.txt,0.6736842105263158,0.48484848484848486,0.5638766519823789,0.4148936170212766,0.29770992366412213,0.3466666666666666,0.4,0.2878787878787879,0.33480176211453744,0.9071221351623535,0.8886228799819946,0.8977771997451782,6,6,1.0,3,3,1.0,4,0,4,0.005445003509521484,0.004176616668701172,0.0,1.0,0.001361250877380371,0.001044154167175293
HKL-ViT5,78,78,,11.0507,results\vit5-base-HLK-0001\test_predictions_txt\00078_guid-78_untitled.txt,0.7282608695652174,0.6907216494845361,0.7089947089947088,0.4725274725274725,0.4479166666666667,0.45989304812834225,0.6630434782608695,0.6288659793814433,0.6455026455026454,0.9375810623168945,0.9264963865280151,0.932005763053894,4,4,1.0,3,4,0.75,4,0,1,0.0010166168212890625,3.1337890625,0.0,0.25,0.0002541542053222656,0.783447265625
HKL-ViT5,79,79,,14.8976,results\vit5-base-HLK-0001\test_predictions_txt\00079_guid-79_untitled.txt,0.4731182795698925,0.41904761904761906,0.4444444444444444,0.25,0.22115384615384615,0.2346938775510204,0.34408602150537637,0.3047619047619048,0.32323232323232326,0.8805338740348816,0.884901225566864,0.882712185382843,2,2,1.0,1,1,1.0,4,0,0,0.0006212592124938965,3.9921875,0.0,0.0,0.00015531480312347412,0.998046875
HKL-ViT5,80,80,,18.5559,results\vit5-base-HLK-0001\test_predictions_txt\00080_guid-80_untitled.txt,0.6036036036036037,0.4652777777777778,0.5254901960784315,0.32727272727272727,0.2517482517482518,0.2845849802371542,0.35135135135135137,0.2708333333333333,0.3058823529411765,0.9090662002563477,0.9003149271011353,0.9046694040298462,1,3,0.3333333333333333,2,2,1.0,4,1,1,0.8128621578216553,3.084228515625,0.25,0.25,0.20321553945541382,0.77105712890625
HKL-ViT5,81,81,,6.5247,results\vit5-base-HLK-0001\test_predictions_txt\00081_guid-81_untitled.txt,0.5252525252525253,0.6419753086419753,0.5777777777777777,0.3877551020408163,0.475,0.42696629213483145,0.42424242424242425,0.5185185185185185,0.4666666666666667,0.8968580365180969,0.9286415576934814,0.9124731421470642,1,4,0.25,1,1,1.0,3,0,0,0.0003967881202697754,2.99560546875,0.0,0.0,0.0001322627067565918,0.99853515625
HKL-ViT5,82,82,,6.3621,results\vit5-base-HLK-0001\test_predictions_txt\00082_guid-82_untitled.txt,0.49107142857142855,0.5851063829787234,0.5339805825242718,0.23423423423423423,0.27956989247311825,0.2549019607843137,0.29464285714285715,0.35106382978723405,0.32038834951456313,0.8906753659248352,0.9055365324020386,0.8980444073677063,0,0,nan,1,1,1.0,5,0,2,0.0011747479438781738,2.629207134246826,0.0,0.4,0.00023494958877563478,0.5258414268493652
HKL-ViT5,83,83,,4.1243,results\vit5-base-HLK-0001\test_predictions_txt\00083_guid-83_untitled.txt,0.5862068965517241,0.51,0.5454545454545454,0.37209302325581395,0.32323232323232326,0.3459459459459459,0.5402298850574713,0.47,0.502673796791444,0.9132224917411804,0.9176464080810547,0.9154290556907654,4,5,0.8,4,4,1.0,4,0,3,0.0013016462326049805,1.067469596862793,0.0,0.75,0.0003254115581512451,0.26686739921569824
HKL-ViT5,84,84,,5.6967,results\vit5-base-HLK-0001\test_predictions_txt\00084_guid-84_untitled.txt,0.32978723404255317,0.31958762886597936,0.3246073298429319,0.1935483870967742,0.1875,0.19047619047619047,0.26595744680851063,0.25773195876288657,0.2617801047120419,0.8705135583877563,0.8801178932189941,0.8752894401550293,5,5,1.0,9,9,1.0,4,1,3,1.01434326171875,0.7625701427459717,0.25,0.75,0.2535858154296875,0.19064253568649292
HKL-ViT5,85,85,,5.9328,results\vit5-base-HLK-0001\test_predictions_txt\00085_guid-85_untitled.txt,0.6198347107438017,0.6578947368421053,0.6382978723404257,0.4,0.4247787610619469,0.41201716738197425,0.33884297520661155,0.35964912280701755,0.34893617021276596,0.9140709638595581,0.9197262525558472,0.9168899059295654,5,6,0.8333333333333334,0,0,nan,7,0,3,0.05364096164703369,4.266302824020386,0.0,0.42857142857142855,0.007662994521004813,0.6094718320029122
HKL-ViT5,86,86,,4.979,results\vit5-base-HLK-0001\test_predictions_txt\00086_guid-86_untitled.txt,0.5882352941176471,0.5434782608695652,0.5649717514124295,0.4166666666666667,0.38461538461538464,0.4,0.38823529411764707,0.358695652173913,0.3728813559322034,0.8957252502441406,0.9078108072280884,0.9017274975776672,0,0,nan,4,4,1.0,4,0,0,0.0006292462348937988,3.99560546875,0.0,0.0,0.0001573115587234497,0.9989013671875
HKL-ViT5,87,87,,6.9845,results\vit5-base-HLK-0001\test_predictions_txt\00087_guid-87_untitled.txt,0.6142857142857143,0.6935483870967742,0.6515151515151515,0.4244604316546763,0.4796747967479675,0.45038167938931295,0.42857142857142855,0.4838709677419355,0.4545454545454545,0.9091870784759521,0.9335365891456604,0.9212009906768799,1,7,0.14285714285714285,3,3,1.0,4,0,2,0.05524313449859619,2.1765899658203125,0.0,0.5,0.013810783624649048,0.5441474914550781
HKL-ViT5,88,88,,5.5031,results\vit5-base-HLK-0001\test_predictions_txt\00088_guid-88_untitled.txt,0.6548672566371682,0.5103448275862069,0.5736434108527132,0.4017857142857143,0.3125,0.3515625,0.4778761061946903,0.3724137931034483,0.4186046511627907,0.9250898361206055,0.9116110801696777,0.918300986289978,0,1,0.0,1,1,1.0,4,0,3,0.0006014108657836914,1.0150279998779297,0.0,0.75,0.00015035271644592285,0.2537569999694824
HKL-ViT5,89,89,,5.1103,results\vit5-base-HLK-0001\test_predictions_txt\00089_guid-89_untitled.txt,0.5283018867924528,0.3783783783783784,0.4409448818897638,0.26666666666666666,0.19047619047619047,0.2222222222222222,0.3113207547169811,0.22297297297297297,0.25984251968503935,0.8918262720108032,0.888280987739563,0.8900501132011414,0,0,nan,0,0,nan,5,0,2,0.0010567307472229004,2.99882435798645,0.0,0.4,0.0002113461494445801,0.5997648715972901
HKL-ViT5,90,90,,6.4588,results\vit5-base-HLK-0001\test_predictions_txt\00090_guid-90_untitled.txt,0.42105263157894735,0.4409448818897638,0.4307692307692308,0.20454545454545456,0.21428571428571427,0.20930232558139536,0.24060150375939848,0.25196850393700787,0.24615384615384614,0.8848244547843933,0.9012750387191772,0.8929740190505981,3,3,1.0,0,0,nan,4,1,4,1.0013275146484375,0.0066738128662109375,0.25,1.0,0.2503318786621094,0.0016684532165527344
HKL-ViT5,91,91,,6.6996,results\vit5-base-HLK-0001\test_predictions_txt\00091_guid-91_untitled.txt,0.47674418604651164,0.3867924528301887,0.42708333333333337,0.16470588235294117,0.13333333333333333,0.1473684210526316,0.2441860465116279,0.19811320754716982,0.21875,0.8856403827667236,0.8785191774368286,0.8820653557777405,3,3,1.0,0,0,nan,3,0,0,0.1887369155883789,2.5078125,0.0,0.0,0.0629123051961263,0.8359375
HKL-ViT5,92,92,,5.0016,results\vit5-base-HLK-0001\test_predictions_txt\00092_guid-92_untitled.txt,0.6388888888888888,0.518796992481203,0.5726141078838174,0.38317757009345793,0.3106060606060606,0.34309623430962344,0.5,0.40601503759398494,0.4481327800829875,0.9135094285011292,0.9091908931732178,0.9113450646400452,9,9,1.0,1,1,1.0,5,0,3,0.062276363372802734,1.8916993141174316,0.0,0.6,0.012455272674560546,0.3783398628234863
HKL-ViT5,93,93,,5.858,results\vit5-base-HLK-0001\test_predictions_txt\00093_guid-93_untitled.txt,0.46511627906976744,0.5882352941176471,0.5194805194805194,0.1953125,0.24752475247524752,0.2183406113537118,0.24806201550387597,0.3137254901960784,0.27705627705627706,0.8759990930557251,0.89493328332901,0.8853649497032166,3,4,0.75,0,0,nan,4,1,4,0.6858901977539062,0.021690845489501953,0.25,1.0,0.17147254943847656,0.005422711372375488
HKL-ViT5,94,94,,4.7611,results\vit5-base-HLK-0001\test_predictions_txt\00094_guid-94_untitled.txt,0.5360824742268041,0.3880597014925373,0.45021645021645024,0.22916666666666666,0.16541353383458646,0.19213973799126638,0.29896907216494845,0.21641791044776118,0.2510822510822511,0.8828967213630676,0.8747628331184387,0.8788109421730042,2,2,1.0,1,1,1.0,4,0,1,0.0008217096328735352,2.742635726928711,0.0,0.25,0.0002054274082183838,0.6856589317321777
HKL-ViT5,95,95,,5.059,results\vit5-base-HLK-0001\test_predictions_txt\00095_guid-95_untitled.txt,0.4945054945054945,0.4787234042553192,0.4864864864864865,0.25555555555555554,0.24731182795698925,0.25136612021857924,0.3626373626373626,0.35106382978723405,0.3567567567567568,0.8991867303848267,0.8878769278526306,0.893496036529541,1,1,1.0,1,1,1.0,5,0,1,0.001671910285949707,4.3125,0.0,0.2,0.0003343820571899414,0.8625
HKL-ViT5,96,96,,4.4468,results\vit5-base-HLK-0001\test_predictions_txt\00096_guid-96_untitled.txt,0.5057471264367817,0.5,0.5028571428571429,0.3488372093023256,0.3448275862068966,0.34682080924855496,0.367816091954023,0.36363636363636365,0.36571428571428577,0.9057136178016663,0.9132993221282959,0.909490704536438,1,2,0.5,4,4,1.0,5,0,1,0.0010020732879638672,3.9944591522216797,0.0,0.2,0.00020041465759277344,0.798891830444336
HKL-ViT5,97,97,,4.8578,results\vit5-base-HLK-0001\test_predictions_txt\00097_guid-97_untitled.txt,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3956043956043956,0.3956043956043956,0.3956043956043956,0.8877283334732056,0.9016324281692505,0.8946263790130615,4,4,1.0,3,3,1.0,6,0,2,0.0030825138092041016,3.7440147399902344,0.0,0.3333333333333333,0.000513752301534017,0.6240024566650391
HKL-ViT5,98,98,,5.9404,results\vit5-base-HLK-0001\test_predictions_txt\00098_guid-98_untitled.txt,0.49038461538461536,0.40476190476190477,0.4434782608695652,0.20388349514563106,0.168,0.1842105263157895,0.2980769230769231,0.24603174603174602,0.26956521739130435,0.8832218647003174,0.8842965960502625,0.8837588429450989,2,3,0.6666666666666666,4,4,1.0,5,0,5,0.04312705993652344,0.01517486572265625,0.0,1.0,0.008625411987304687,0.00303497314453125
HKL-ViT5,99,99,,4.8119,results\vit5-base-HLK-0001\test_predictions_txt\00099_guid-99_untitled.txt,0.37,0.3627450980392157,0.3663366336633664,0.1111111111111111,0.10891089108910891,0.11,0.23,0.22549019607843138,0.22772277227722773,0.8781465888023376,0.8805605173110962,0.8793519139289856,2,2,1.0,0,0,nan,5,0,0,0.010918200016021729,4.59912109375,0.0,0.0,0.002183640003204346,0.91982421875
HKL-ViT5,100,100,,5.3618,results\vit5-base-HLK-0001\test_predictions_txt\00100_guid-100_untitled.txt,0.4690265486725664,0.5578947368421052,0.5096153846153846,0.1875,0.22340425531914893,0.2038834951456311,0.25663716814159293,0.30526315789473685,0.27884615384615385,0.8938238620758057,0.8958970308303833,0.894859254360199,0,0,nan,0,0,nan,5,0,0,0.0006249547004699707,4.994140625,0.0,0.0,0.00012499094009399414,0.998828125
HKL-ViT5,101,101,,6.5966,results\vit5-base-HLK-0001\test_predictions_txt\00101_guid-101_untitled.txt,0.4953271028037383,0.5145631067961165,0.5047619047619047,0.3018867924528302,0.3137254901960784,0.3076923076923077,0.34579439252336447,0.3592233009708738,0.3523809523809524,0.8884695768356323,0.9062886238098145,0.8972906470298767,4,5,0.8,0,0,nan,4,1,4,0.9438648223876953,0.425220251083374,0.25,1.0,0.23596620559692383,0.1063050627708435
HKL-ViT5,102,102,,7.5317,results\vit5-base-HLK-0001\test_predictions_txt\00102_guid-102_untitled.txt,0.6074766355140186,0.6842105263157895,0.6435643564356435,0.44339622641509435,0.5,0.47000000000000003,0.5046728971962616,0.5684210526315789,0.5346534653465347,0.907573401927948,0.9326485991477966,0.919940173625946,4,5,0.8,2,2,1.0,5,0,5,0.017583370208740234,0.5428681373596191,0.0,1.0,0.003516674041748047,0.10857362747192383
HKL-ViT5,103,103,,8.88,results\vit5-base-HLK-0001\test_predictions_txt\00103_guid-103_untitled.txt,0.6790123456790124,0.4263565891472868,0.5238095238095237,0.5,0.3125,0.38461538461538464,0.5308641975308642,0.3333333333333333,0.4095238095238095,0.9303051829338074,0.8990825414657593,0.9144274592399597,0,0,nan,0,0,nan,5,0,1,0.0006279349327087402,3.999065399169922,0.0,0.2,0.00012558698654174805,0.7998130798339844
